Label,area0,area1,area2,area3,area4
Parasitized,84.5,1810.0,0,0,0
Parasitized,22.0,1622.0,0,0,0
Parasitized,1712.0,0,0,0,0
Parasitized,56.5,10.0,2.0,1688.0,0
Parasitized,9.5,1697.0,0,0,0
Parasitized,8.5,30.0,10.0,1734.5,0
Parasitized,25.5,1722.0,0,0,0
Parasitized,1367.0,0,0,0,0
Parasitized,12.5,79.0,1257.5,0,0
Parasitized,1711.0,0,0,0,0
Parasitized,24.0,1654.0,0,0,0
Parasitized,44.0,1543.0,0,0,0
Parasitized,18.5,1519.5,0,0,0
Parasitized,693.0,1541.0,0,0,0
Parasitized,1583.0,0,0,0,0
Parasitized,18.5,1335.0,0,0,0
Parasitized,1421.0,0,0,0,0
Parasitized,1797.5,0,0,0,0
Parasitized,1448.0,0,0,0,0
Parasitized,16.0,1731.5,0,0,0
Parasitized,131.5,1625.5,0,0,0
Parasitized,22.0,1413.5,0,0,0
Parasitized,1518.0,0,0,0,0
Parasitized,2.0,1759.0,0,0,0
Parasitized,1219.0,0,0,0,0
Parasitized,18.5,1522.0,0,0,0
Parasitized,14.0,1183.0,0,0,0
Parasitized,15.0,1582.5,0,0,0
Parasitized,44.0,1626.5,0,0,0
Parasitized,1395.0,0,0,0,0
Parasitized,16.5,1748.0,0,0,0
Parasitized,981.0,0,0,0,0
Parasitized,10.0,1684.0,0,0,0
Parasitized,11.0,27.5,15.0,18.5,31.0
Parasitized,2.5,1154.5,0,0,0
Parasitized,0.0,0.5,17.5,33.5,1017.5
Parasitized,1774.5,0,0,0,0
Parasitized,1708.5,0,0,0,0
Parasitized,1676.0,0,0,0,0
Parasitized,14.0,1549.5,0,0,0
Parasitized,88.5,1.0,1349.0,0,0
Parasitized,33.5,1683.0,0,0,0
Parasitized,210.5,61.0,550.0,0,0
Parasitized,1794.0,0,0,0,0
Parasitized,44.5,1621.5,0,0,0
Parasitized,17.0,1695.0,0,0,0
Parasitized,1281.0,0,0,0,0
Parasitized,1559.0,0,0,0,0
Parasitized,1.0,8.5,842.5,0,0
Parasitized,4.0,7.0,27.0,72.0,25.0
Parasitized,111.0,1607.0,0,0,0
Parasitized,1508.0,0,0,0,0
Parasitized,1577.5,11.5,0,0,0
Parasitized,41.0,1722.5,0,0,0
Parasitized,1472.0,0,0,0,0
Parasitized,7.0,1149.5,0,0,0
Parasitized,4.0,1588.0,0,0,0
Parasitized,84.0,1276.0,0,0,0
Parasitized,32.5,13.5,1575.5,0,0
Parasitized,23.5,1612.0,0,0,0
Parasitized,31.0,11.0,1492.0,0,0
Parasitized,7.0,88.5,1561.0,0,0
Parasitized,33.0,1573.0,0,0,0
Parasitized,1691.5,0,0,0,0
Parasitized,24.5,1682.5,0,0,0
Parasitized,1741.0,0,0,0,0
Parasitized,1297.0,0,0,0,0
Parasitized,27.0,1642.5,0,0,0
Parasitized,38.0,1505.0,0,0,0
Parasitized,17.5,1730.5,0,0,0
Parasitized,1613.5,0,0,0,0
Parasitized,1435.5,0,0,0,0
Parasitized,33.0,34.0,1759.5,0,0
Parasitized,68.5,1351.5,0,0,0
Parasitized,1521.0,0,0,0,0
Parasitized,1678.5,0,0,0,0
Parasitized,1596.5,0,0,0,0
Parasitized,1449.0,0,0,0,0
Parasitized,7.0,16.0,1626.5,0,0
Parasitized,12.5,1525.0,0,0,0
Parasitized,15.0,1590.5,0,0,0
Parasitized,22.5,1348.0,0,0,0
Parasitized,16.5,1554.5,0,0,0
Parasitized,1505.0,0,0,0,0
Parasitized,1601.5,0,0,0,0
Parasitized,10.0,1165.5,0,0,0
Parasitized,2.0,14.0,1624.5,0,0
Parasitized,1697.0,0,0,0,0
Parasitized,5.5,1482.0,0,0,0
Parasitized,30.5,1729.5,0,0,0
Parasitized,24.0,1848.5,0,0,0
Parasitized,12.5,1476.5,0,0,0
Parasitized,18.0,1638.5,0,0,0
Parasitized,10.0,1490.0,0,0,0
Parasitized,1473.5,0,0,0,0
Parasitized,1592.5,0,0,0,0
Parasitized,22.0,2.0,12.5,1686.5,0
Parasitized,1390.0,0,0,0,0
Parasitized,7.0,1524.5,0,0,0
Parasitized,7.0,1613.0,0,0,0
Parasitized,19.0,1618.0,0,0,0
Parasitized,76.0,1565.5,0,0,0
Parasitized,1451.5,0,0,0,0
Parasitized,1043.5,0,0,0,0
Parasitized,1633.5,0,0,0,0
Parasitized,24.5,1459.0,0,0,0
Parasitized,0.0,1141.5,0,0,0
Parasitized,7.0,1688.0,0,0,0
Parasitized,14.0,5.0,1497.5,0,0
Parasitized,1334.5,0,0,0,0
Parasitized,5.5,1622.5,0,0,0
Parasitized,43.5,1268.5,0,0,0
Parasitized,43.5,0.5,59.5,19.0,4.0
Parasitized,53.5,157.5,0.0,622.0,0
Parasitized,4.0,1676.5,0,0,0
Parasitized,17.5,1420.0,0,0,0
Parasitized,1648.5,0,0,0,0
Parasitized,23.5,12.5,1643.0,0,0
Parasitized,78.0,1625.5,0,0,0
Parasitized,20.0,1508.0,0,0,0
Parasitized,1636.0,0,0,0,0
Parasitized,1381.0,0,0,0,0
Parasitized,34.0,1540.0,0,0,0
Parasitized,167.0,35.5,1639.0,0,0
Parasitized,9.5,1715.5,0,0,0
Parasitized,1713.5,0,0,0,0
Parasitized,16.5,1594.5,0,0,0
Parasitized,53.5,5.5,0.0,7.0,0.0
Parasitized,7.0,40.5,15.5,12.0,2.0
Parasitized,43.0,1574.0,0,0,0
Parasitized,29.0,35.5,30.0,1760.0,0
Parasitized,0.0,496.0,0.0,142.5,0
Parasitized,30.5,21.0,1634.5,0,0
Parasitized,32.0,1591.5,0,0,0
Parasitized,8.5,1703.0,0,0,0
Parasitized,1504.0,0,0,0,0
Parasitized,30.0,1667.0,0,0,0
Parasitized,14.0,1666.0,0,0,0
Parasitized,13.5,1520.0,0,0,0
Parasitized,1553.0,0,0,0,0
Parasitized,19.0,37.0,121.5,1574.5,0
Parasitized,10.0,1788.0,0,0,0
Parasitized,11.0,1690.5,0,0,0
Parasitized,1655.5,0,0,0,0
Parasitized,27.5,1526.0,0,0,0
Parasitized,1768.0,0,0,0,0
Parasitized,62.0,110.5,16.5,29.5,1575.0
Parasitized,21.5,1376.0,0,0,0
Parasitized,22.5,54.0,664.0,0,0
Parasitized,1649.0,0,0,0,0
Parasitized,13.5,18.5,1685.0,0,0
Parasitized,1419.0,0,0,0,0
Parasitized,1542.5,0,0,0,0
Parasitized,1294.0,0,0,0,0
Parasitized,75.5,1706.0,0,0,0
Parasitized,5.5,1.0,7.5,885.5,0
Parasitized,1709.5,0,0,0,0
Parasitized,1620.0,0,0,0,0
Parasitized,34.0,1491.5,0,0,0
Parasitized,17.5,1645.0,0,0,0
Parasitized,51.5,1562.5,0,0,0
Parasitized,25.5,1576.0,0,0,0
Parasitized,143.0,2.5,315.5,0,0
Parasitized,18.5,1553.0,0,0,0
Parasitized,1527.5,0,0,0,0
Parasitized,87.0,1632.5,0,0,0
Parasitized,29.5,1591.5,0,0,0
Parasitized,20.0,441.5,0,0,0
Parasitized,108.0,1672.5,0,0,0
Parasitized,15.0,1591.0,0,0,0
Parasitized,1544.5,0,0,0,0
Parasitized,1750.0,0,0,0,0
Parasitized,21.0,25.5,1496.5,0,0
Parasitized,29.5,7.0,30.5,27.5,1687.5
Parasitized,29.0,28.5,1715.0,0,0
Parasitized,418.5,429.0,0,0,0
Parasitized,16.5,1737.5,0,0,0
Parasitized,86.0,1557.0,0,0,0
Parasitized,1581.5,0,0,0,0
Parasitized,1626.5,0,0,0,0
Parasitized,1104.5,0,0,0,0
Parasitized,73.5,2.0,1611.5,0,0
Parasitized,65.0,1327.5,0,0,0
Parasitized,4.0,4.0,1458.5,0,0
Parasitized,45.5,3.5,1035.0,0,0
Parasitized,6.0,7.0,2.0,2.0,472.5
Parasitized,101.5,1755.5,0,0,0
Parasitized,1369.0,0,0,0,0
Parasitized,28.0,1725.0,0,0,0
Parasitized,11.0,1625.5,0,0,0
Parasitized,1655.5,0,0,0,0
Parasitized,1707.0,0,0,0,0
Parasitized,1404.5,0,0,0,0
Parasitized,0.5,2.0,0.5,67.5,1440.5
Parasitized,1586.0,0,0,0,0
Parasitized,1109.0,0,0,0,0
Parasitized,1401.0,0,0,0,0
Parasitized,10.0,1409.0,0,0,0
Parasitized,1118.0,0,0,0,0
Parasitized,8.5,1736.0,0,0,0
Parasitized,37.5,1694.5,0,0,0
Parasitized,56.5,1560.5,0,0,0
Parasitized,23.5,21.5,1601.5,0,0
Parasitized,15.0,11.5,202.0,68.5,1491.5
Parasitized,654.5,1635.0,0,0,0
Parasitized,67.5,1769.0,0,0,0
Parasitized,69.0,23.0,1665.5,0,0
Parasitized,1585.0,0,0,0,0
Parasitized,33.5,1663.0,0,0,0
Parasitized,1527.5,0,0,0,0
Parasitized,29.5,1610.0,0,0,0
Parasitized,1466.0,0,0,0,0
Parasitized,21.5,48.5,1697.5,0,0
Parasitized,1647.5,0,0,0,0
Parasitized,7.5,5.5,1516.5,0,0
Parasitized,7.0,1798.0,0,0,0
Parasitized,1389.5,0,0,0,0
Parasitized,2.0,2.0,1763.5,0,0
Parasitized,29.5,1697.0,0,0,0
Parasitized,153.0,1658.5,0,0,0
Parasitized,12.0,1693.0,0,0,0
Parasitized,1748.5,0,0,0,0
Parasitized,1633.0,0,0,0,0
Parasitized,31.0,1757.5,0,0,0
Parasitized,11.5,1611.5,0,0,0
Parasitized,1619.5,0,0,0,0
Parasitized,17.5,110.0,28.0,12.5,26.0
Parasitized,34.0,1686.5,0,0,0
Parasitized,35.5,1578.5,0,0,0
Parasitized,94.5,1742.0,0,0,0
Parasitized,1729.5,0,0,0,0
Parasitized,16.5,32.0,1648.0,0,0
Parasitized,1729.0,0,0,0,0
Parasitized,62.0,1765.5,0,0,0
Parasitized,1374.5,0,0,0,0
Parasitized,88.5,1681.0,0,0,0
Parasitized,1337.0,0,0,0,0
Parasitized,1776.0,0,0,0,0
Parasitized,680.0,0,0,0,0
Parasitized,1587.5,0,0,0,0
Parasitized,26.0,47.5,10.5,1812.5,0
Parasitized,15.0,1491.5,0,0,0
Parasitized,30.0,1781.5,0,0,0
Parasitized,1682.0,0,0,0,0
Parasitized,46.0,1624.5,0,0,0
Parasitized,1582.5,0,0,0,0
Parasitized,7.0,1799.5,0,0,0
Parasitized,42.5,32.0,1716.5,0,0
Parasitized,4.0,132.0,1751.5,0,0
Parasitized,20.0,1054.5,0,0,0
Parasitized,12.5,1686.5,0,0,0
Parasitized,1381.0,0,0,0,0
Parasitized,2.0,1566.5,0,0,0
Parasitized,1457.5,0,0,0,0
Parasitized,1559.5,0,0,0,0
Parasitized,16.5,1731.0,0,0,0
Parasitized,14.0,1726.0,0,0,0
Parasitized,156.5,844.5,0,0,0
Parasitized,2.0,1674.5,0,0,0
Parasitized,1651.5,0,0,0,0
Parasitized,54.0,39.5,1161.0,0,0
Parasitized,1612.5,0,0,0,0
Parasitized,28.5,1522.5,0,0,0
Parasitized,5.5,1753.0,0,0,0
Parasitized,28.0,1635.5,0,0,0
Parasitized,16.5,1619.5,0,0,0
Parasitized,22.5,1480.0,0,0,0
Parasitized,1154.0,0,0,0,0
Parasitized,27.5,23.5,1205.5,0,0
Parasitized,9.5,31.0,15.0,11.0,18.5
Parasitized,23.0,1615.5,0,0,0
Parasitized,12.5,1749.5,0,0,0
Parasitized,1619.0,0,0,0,0
Parasitized,1434.5,0,0,0,0
Parasitized,20.5,18.5,28.5,11.0,52.5
Parasitized,99.5,1780.5,0,0,0
Parasitized,2.0,2.0,1366.0,0,0
Parasitized,4.0,137.5,90.0,42.5,1562.5
Parasitized,1127.5,0,0,0,0
Parasitized,60.5,1707.5,0,0,0
Parasitized,1619.0,0,0,0,0
Parasitized,32.0,1652.5,0,0,0
Parasitized,1336.5,0,0,0,0
Parasitized,17.5,1773.0,0,0,0
Parasitized,1780.0,0,0,0,0
Parasitized,81.5,5.5,33.5,10.0,9.0
Parasitized,1369.5,0,0,0,0
Parasitized,1598.5,0,0,0,0
Parasitized,4.0,1783.5,0,0,0
Parasitized,1546.0,0,0,0,0
Parasitized,8.5,1670.5,0,0,0
Parasitized,19.0,1554.0,0,0,0
Parasitized,1406.0,0,0,0,0
Parasitized,1720.0,0,0,0,0
Parasitized,117.0,1578.5,0,0,0
Parasitized,1456.5,0,0,0,0
Parasitized,31.0,1747.0,0,0,0
Parasitized,36.5,11.0,1687.0,0,0
Parasitized,16.5,1561.0,0,0,0
Parasitized,18.5,1819.0,0,0,0
Parasitized,20.0,32.5,1596.0,0,0
Parasitized,1505.5,0,0,0,0
Parasitized,28.5,1625.0,0,0,0
Parasitized,2.0,1267.5,0,0,0
Parasitized,22.5,1774.5,0,0,0
Parasitized,16.5,1342.5,0,0,0
Parasitized,1434.5,0,0,0,0
Parasitized,22.5,1552.0,0,0,0
Parasitized,15.0,22.0,1686.5,0,0
Parasitized,1419.0,0,0,0,0
Parasitized,11.0,1335.5,0,0,0
Parasitized,44.5,1735.5,0,0,0
Parasitized,13.5,1824.0,0,0,0
Parasitized,1634.5,0,0,0,0
Parasitized,1689.0,0,0,0,0
Parasitized,999.0,0,0,0,0
Parasitized,23.0,1587.5,0,0,0
Parasitized,11.0,28.5,149.5,1696.5,0
Parasitized,1279.5,0,0,0,0
Parasitized,12.5,2.0,96.5,7.5,21.5
Parasitized,24.5,1804.5,0,0,0
Parasitized,41.0,1676.5,0,0,0
Parasitized,33.0,1110.0,0,0,0
Parasitized,12.5,1599.0,0,0,0
Parasitized,12.0,1496.5,0,0,0
Parasitized,14.0,1746.5,0,0,0
Parasitized,26.0,1607.5,0,0,0
Parasitized,1398.5,0,0,0,0
Parasitized,13.5,1414.0,0,0,0
Parasitized,21.5,139.5,1578.0,0,0
Parasitized,2.0,1622.5,0,0,0
Parasitized,1631.0,0,0,0,0
Parasitized,30.5,17.5,19.5,92.5,1604.5
Parasitized,11.5,0.0,0.0,0.5,146.5
Parasitized,1445.5,0,0,0,0
Parasitized,22.5,1685.0,0,0,0
Parasitized,1580.0,0,0,0,0
Parasitized,1468.5,0,0,0,0
Parasitized,1737.5,0,0,0,0
Parasitized,14.0,1101.0,0,0,0
Parasitized,1640.0,0,0,0,0
Parasitized,29.5,11.0,43.5,2.0,40.0
Parasitized,24.0,1621.0,0,0,0
Parasitized,0.0,1512.0,0,0,0
Parasitized,1657.0,0,0,0,0
Parasitized,23.5,1560.5,0,0,0
Parasitized,30.5,1642.5,0,0,0
Parasitized,5.5,1611.5,0,0,0
Parasitized,61.5,1220.5,0,0,0
Parasitized,1601.0,0,0,0,0
Parasitized,1572.0,0,0,0,0
Parasitized,34.0,1222.5,0,0,0
Parasitized,14.0,1687.0,0,0,0
Parasitized,19.0,1680.5,0,0,0
Parasitized,12.5,37.5,7.0,18.5,1391.0
Parasitized,9.5,15.0,1317.0,0,0
Parasitized,562.0,0,0,0,0
Parasitized,1510.5,0,0,0,0
Parasitized,1582.0,0,0,0,0
Parasitized,16.5,1734.5,0,0,0
Parasitized,1471.0,0,0,0,0
Parasitized,106.0,1582.5,0,0,0
Parasitized,13.5,1324.5,0,0,0
Parasitized,40.5,1116.5,1502.0,0,0
Parasitized,1647.5,0,0,0,0
Parasitized,30.0,111.5,23.5,1424.0,0
Parasitized,55.0,1733.5,0,0,0
Parasitized,8.0,27.0,34.0,1580.5,0
Parasitized,1455.0,0,0,0,0
Parasitized,15.0,1613.0,0,0,0
Parasitized,1328.5,0,0,0,0
Parasitized,907.5,0,0,0,0
Parasitized,17.0,1751.5,0,0,0
Parasitized,14.0,1747.0,0,0,0
Parasitized,21.0,19.5,1579.0,0,0
Parasitized,11.0,4.0,1716.5,0,0
Parasitized,18.5,1667.5,0,0,0
Parasitized,1635.5,0,0,0,0
Parasitized,1270.5,0,0,0,0
Parasitized,1726.5,0,0,0,0
Parasitized,1746.5,0,0,0,0
Parasitized,11.0,1638.5,0,0,0
Parasitized,202.0,252.0,159.0,1742.5,0
Parasitized,1601.0,0,0,0,0
Parasitized,46.0,1670.5,0,0,0
Parasitized,29.0,1636.5,0,0,0
Parasitized,15.0,1686.0,0,0,0
Parasitized,1386.0,0,0,0,0
Parasitized,18.5,1536.0,0,0,0
Parasitized,1463.0,0,0,0,0
Parasitized,17.5,1611.5,0,0,0
Parasitized,28.5,39.5,2.0,33.0,5.5
Parasitized,4.0,1490.0,0,0,0
Parasitized,36.0,1636.5,0,0,0
Parasitized,11.5,1744.5,0,0,0
Parasitized,7.0,1655.0,0,0,0
Parasitized,33.0,1656.0,0,0,0
Parasitized,1367.5,0,0,0,0
Parasitized,1479.5,0,0,0,0
Parasitized,22.5,2.0,33.0,1743.0,0
Parasitized,55.0,1680.0,0,0,0
Parasitized,1627.0,0,0,0,0
Parasitized,7.0,1604.0,0,0,0
Parasitized,4.0,1667.0,0,0,0
Parasitized,1509.0,0,0,0,0
Parasitized,11.0,7.0,1608.0,0,0
Parasitized,1608.0,0,0,0,0
Parasitized,7.0,1522.0,0,0,0
Parasitized,111.5,1618.5,0,0,0
Parasitized,13.0,2.0,1272.0,0,0
Parasitized,1761.5,0,0,0,0
Parasitized,9.5,1833.0,0,0,0
Parasitized,2.0,1188.5,0,0,0
Parasitized,194.5,1560.5,0,0,0
Parasitized,6.5,1208.0,0,0,0
Parasitized,1625.0,0,0,0,0
Parasitized,1285.0,1687.0,0,0,0
Parasitized,41.5,20.0,1450.5,0,0
Parasitized,19.0,1654.5,0,0,0
Parasitized,1782.5,0,0,0,0
Parasitized,27.0,1483.5,0,0,0
Parasitized,8.5,1537.0,0,0,0
Parasitized,9.5,1737.0,0,0,0
Parasitized,14.0,1463.5,0,0,0
Parasitized,1727.5,0,0,0,0
Parasitized,1546.0,0,0,0,0
Parasitized,18.5,22.5,1596.5,0,0
Parasitized,1865.0,0,0,0,0
Parasitized,1574.5,0,0,0,0
Parasitized,4.0,16.0,1567.5,0,0
Parasitized,11.0,1694.5,0,0,0
Parasitized,1323.5,0,0,0,0
Parasitized,22.0,0.0,1080.0,0,0
Parasitized,2.0,1651.5,0,0,0
Parasitized,15.0,1645.0,0,0,0
Parasitized,24.0,1800.0,0,0,0
Parasitized,10.0,41.0,5.0,489.5,1683.0
Parasitized,34.0,1678.0,0,0,0
Parasitized,1612.0,0,0,0,0
Parasitized,23.5,1351.5,0,0,0
Parasitized,1767.5,0,0,0,0
Parasitized,14.5,507.0,0.0,21.0,0
Parasitized,1710.5,0,0,0,0
Parasitized,1561.0,0,0,0,0
Parasitized,36.0,1584.0,0,0,0
Parasitized,224.5,356.0,0,0,0
Parasitized,19.5,1643.0,0,0,0
Parasitized,6.5,182.5,1724.5,0,0
Parasitized,2.5,0.5,49.0,7.5,15.5
Parasitized,1487.5,0,0,0,0
Parasitized,17.5,1500.0,0,0,0
Parasitized,1714.0,0,0,0,0
Parasitized,20.0,1585.5,0,0,0
Parasitized,15.0,1553.5,0,0,0
Parasitized,1606.0,0,0,0,0
Parasitized,1294.0,0,0,0,0
Parasitized,13.5,1609.0,0,0,0
Parasitized,20.0,1771.0,0,0,0
Parasitized,1391.5,0,0,0,0
Parasitized,37.5,15.0,1787.5,0,0
Parasitized,18.0,1632.5,0,0,0
Parasitized,7.0,11.0,1601.0,0,0
Parasitized,9.5,1232.0,0,0,0
Parasitized,1357.0,0,0,0,0
Parasitized,18.5,1366.5,0,0,0
Parasitized,5.5,7.0,1503.0,0,0
Parasitized,1608.5,0,0,0,0
Parasitized,1649.5,0,0,0,0
Parasitized,1475.0,1.0,0,0,0
Parasitized,26.0,1814.0,0,0,0
Parasitized,22.5,20.0,1723.5,0,0
Parasitized,718.0,1747.0,0,0,0
Parasitized,1.5,4.0,1172.5,2.0,0
Parasitized,56.0,1429.0,0,0,0
Parasitized,38.0,1654.0,0,0,0
Parasitized,1631.0,0,0,0,0
Parasitized,47.0,52.5,1164.0,0,0
Parasitized,19.5,1568.5,0,0,0
Parasitized,1620.5,0,0,0,0
Parasitized,20.0,31.0,20.0,81.5,1485.5
Parasitized,1499.0,0,0,0,0
Parasitized,250.0,12.5,2.0,3.5,0
Parasitized,15.5,0.5,0.0,0.0,0.0
Parasitized,17.0,1606.5,0,0,0
Parasitized,2.0,66.0,39.5,1681.5,0
Parasitized,1754.0,0,0,0,0
Parasitized,1451.5,0,0,0,0
Parasitized,48.0,15.0,1721.5,0,0
Parasitized,27.0,1576.0,0,0,0
Parasitized,23.0,7.0,1512.5,0,0
Parasitized,29.0,1604.5,0,0,0
Parasitized,17.0,1818.0,0,0,0
Parasitized,11.0,1542.5,0,0,0
Parasitized,1204.0,49.0,0,0,0
Parasitized,28.5,1662.0,0,0,0
Parasitized,1573.5,0,0,0,0
Parasitized,1699.0,0,0,0,0
Parasitized,1052.5,0,0,0,0
Parasitized,12.5,1419.0,0,0,0
Parasitized,25.0,1737.5,0,0,0
Parasitized,1519.5,0,0,0,0
Parasitized,4.0,91.5,1505.5,0,0
Parasitized,86.0,1497.0,0,0,0
Parasitized,17.5,1616.5,0,0,0
Parasitized,1607.0,0,0,0,0
Parasitized,1613.5,0,0,0,0
Parasitized,21.0,1704.5,0,0,0
Parasitized,40.0,1101.5,0,0,0
Parasitized,24.5,1646.5,0,0,0
Parasitized,29.0,1491.5,0,0,0
Parasitized,7.0,985.0,0,0,0
Parasitized,149.0,1465.5,0,0,0
Parasitized,4.0,1414.5,0,0,0
Parasitized,4.0,1781.0,0,0,0
Parasitized,13.5,1278.5,0,0,0
Parasitized,28.5,4.0,1750.0,0,0
Parasitized,10.0,1543.0,0,0,0
Parasitized,417.5,20.5,41.5,1659.5,0
Parasitized,4.0,1688.5,0,0,0
Parasitized,1577.0,0,0,0,0
Parasitized,1450.0,0,0,0,0
Parasitized,17.5,1716.0,0,0,0
Parasitized,23.5,1134.0,0,0,0
Parasitized,79.5,1566.5,0,0,0
Parasitized,1773.5,0,0,0,0
Parasitized,21.0,1783.5,0,0,0
Parasitized,2.0,1517.5,0,0,0
Parasitized,1376.5,0,0,0,0
Parasitized,37.0,1589.0,0,0,0
Parasitized,7.0,11.0,1740.0,0,0
Parasitized,1493.5,0,0,0,0
Parasitized,5.5,1713.0,0,0,0
Parasitized,1588.0,0,0,0,0
Parasitized,1491.0,0,0,0,0
Parasitized,8.5,1671.0,0,0,0
Parasitized,1383.5,0,0,0,0
Parasitized,27.0,1389.0,0,0,0
Parasitized,24.0,1560.0,0,0,0
Parasitized,57.0,1335.5,0,0,0
Parasitized,1409.5,0,0,0,0
Parasitized,20.5,2.0,11.0,11.5,1485.5
Parasitized,11.5,69.5,705.0,0,0
Parasitized,11.0,1878.0,0,0,0
Parasitized,50.5,1151.5,0,0,0
Parasitized,14.5,1842.5,0,0,0
Parasitized,1474.5,0,0,0,0
Parasitized,1825.5,0,0,0,0
Parasitized,15.5,1594.5,0,0,0
Parasitized,1665.5,0,0,0,0
Parasitized,5.5,2.0,4.0,1415.0,0
Parasitized,30.5,1625.0,0,0,0
Parasitized,1740.0,0,0,0,0
Parasitized,70.0,1569.0,0,0,0
Parasitized,1400.5,0,0,0,0
Parasitized,1390.5,0,0,0,0
Parasitized,45.5,1465.5,0,0,0
Parasitized,16.5,1719.5,0,0,0
Parasitized,2.0,2.0,1695.0,0,0
Parasitized,13.5,1627.0,0,0,0
Parasitized,1794.5,0,0,0,0
Parasitized,99.0,35.5,4.0,73.0,1700.0
Parasitized,971.0,0,0,0,0
Parasitized,24.5,1708.5,0,0,0
Parasitized,31.5,1727.0,0,0,0
Parasitized,1438.0,0,0,0,0
Parasitized,16.0,1264.0,0,0,0
Parasitized,93.5,1677.5,0,0,0
Parasitized,1198.0,0,0,0,0
Parasitized,33.5,1688.0,0,0,0
Parasitized,34.5,1579.0,0,0,0
Parasitized,1400.5,0,0,0,0
Parasitized,15.0,1736.0,0,0,0
Parasitized,33.0,1825.5,0,0,0
Parasitized,23.0,1477.5,0,0,0
Parasitized,1537.5,0,0,0,0
Parasitized,29.0,1726.0,0,0,0
Parasitized,14.0,1292.0,0,0,0
Parasitized,1497.5,0,0,0,0
Parasitized,1059.5,0,0,0,0
Parasitized,10.0,1584.0,0,0,0
Parasitized,8.0,336.0,114.5,189.0,0
Parasitized,19.0,1723.5,0,0,0
Parasitized,1399.5,0,0,0,0
Parasitized,4.0,1238.5,0,0,0
Parasitized,26.5,80.5,50.0,1586.0,0
Parasitized,46.0,1660.0,0,0,0
Parasitized,15.0,16.5,10.0,1541.5,0
Parasitized,20.0,1521.5,0,0,0
Parasitized,63.5,1.5,1383.5,0,0
Parasitized,4.0,1662.0,0,0,0
Parasitized,33.5,1686.0,0,0,0
Parasitized,5.5,664.0,0,0,0
Parasitized,9.5,66.0,1312.0,0,0
Parasitized,16.5,1290.0,0,0,0
Parasitized,295.0,12.5,1417.0,0,0
Parasitized,16.5,1718.5,0,0,0
Parasitized,1621.5,0,0,0,0
Parasitized,5.5,2.0,1666.5,0,0
Parasitized,1454.0,0,0,0,0
Parasitized,1612.0,0,0,0,0
Parasitized,1534.0,0,0,0,0
Parasitized,13.0,1722.0,0,0,0
Parasitized,1325.5,0,0,0,0
Parasitized,7.0,28.0,1644.5,0,0
Parasitized,1748.0,0,0,0,0
Parasitized,8.5,1631.5,0,0,0
Parasitized,1458.5,0,0,0,0
Parasitized,1638.0,0,0,0,0
Parasitized,6.0,1519.5,0,0,0
Parasitized,7.0,1219.5,0,0,0
Parasitized,18.0,1625.5,0,0,0
Parasitized,36.0,643.0,0,0,0
Parasitized,20.0,0.0,1704.5,0,0
Parasitized,33.5,1614.5,0,0,0
Parasitized,1109.0,0,0,0,0
Parasitized,18.5,1605.0,0,0,0
Parasitized,1568.0,0,0,0,0
Parasitized,37.5,1813.5,0,0,0
Parasitized,19.0,1658.5,0,0,0
Parasitized,15.0,94.0,48.0,1749.0,0
Parasitized,1592.5,0,0,0,0
Parasitized,35.5,5.5,55.5,1510.5,0
Parasitized,5.5,11.0,13.5,1733.0,0
Parasitized,95.0,1331.0,0,0,0
Parasitized,4.0,2.0,1576.5,0,0
Parasitized,12.0,1566.5,0,0,0
Parasitized,35.5,1598.0,0,0,0
Parasitized,15.0,1588.0,0,0,0
Parasitized,108.5,5.5,28.5,11.0,143.5
Parasitized,21.0,1637.0,0,0,0
Parasitized,1374.5,0,0,0,0
Parasitized,55.5,1614.5,0,0,0
Parasitized,27.0,1610.5,0,0,0
Parasitized,38.0,1688.5,0,0,0
Parasitized,1.5,18.0,19.0,2.5,0.0
Parasitized,1022.0,0,0,0,0
Parasitized,46.5,1622.5,0,0,0
Parasitized,1570.0,0,0,0,0
Parasitized,18.5,1557.0,0,0,0
Parasitized,33.0,1648.0,0,0,0
Parasitized,8.5,2.0,1575.0,0,0
Parasitized,48.0,16.0,1613.0,0,0
Parasitized,1630.0,0,0,0,0
Parasitized,54.0,1695.5,0,0,0
Parasitized,135.0,1566.0,0,0,0
Parasitized,1654.0,0,0,0,0
Parasitized,30.5,1648.0,0,0,0
Parasitized,5.5,37.5,1626.5,0,0
Parasitized,12.5,5.5,1705.5,0,0
Parasitized,26.5,1797.0,0,0,0
Parasitized,1367.0,0,0,0,0
Parasitized,0.0,1506.0,0,0,0
Parasitized,5.5,11.5,86.5,1290.0,0
Parasitized,1602.0,0,0,0,0
Parasitized,47.0,1844.5,0,0,0
Parasitized,1399.0,0,0,0,0
Parasitized,1666.0,0,0,0,0
Parasitized,13.5,1685.5,0,0,0
Parasitized,28.0,1741.0,0,0,0
Parasitized,12.0,1384.0,13.0,0,0
Parasitized,1587.5,0,0,0,0
Parasitized,7.0,945.0,0,0,0
Parasitized,1413.0,0,0,0,0
Parasitized,72.5,1670.0,0,0,0
Parasitized,17.5,1531.5,0,0,0
Parasitized,1776.5,0,0,0,0
Parasitized,1679.5,0,0,0,0
